image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
v2-672a354ec40b364e1f57674fff8f13b2_b.jpg,Triangle,0.25004613,0.43696842,0.24074467,0.4218543,0.22888914,0.45812353,0.2681578,0.42670506,0.23714991,0.51622933,0.36402127,0.38715598,0.31260118,0.60021645,0.3830428,0.21376725,0.3316442,0.76049376,0.3891718,0.10193691,0.34625003,0.85264534,0.6373652,0.51759243,0.5711252,0.6101324,0.7428462,0.70286083,0.51721704,0.7317156,0.8640667,0.8597432,0.50140107,0.82078826
v2-dc4684ab1cb6e958a81a64f8978c6b49_720w.jpg,Triangle,0.85653853,0.49253416,0.8732818,0.50209206,0.8715198,0.46148703,0.85844564,0.5381653,0.8578228,0.44266662,0.7727857,0.6186676,0.7834279,0.4081434,0.7526401,0.77359045,0.7702233,0.22625256,0.7265415,0.9060438,0.80345535,0.18134965,0.4376705,0.6238958,0.46685824,0.516284,0.28481245,0.7961252,0.5139374,0.70194846,0.058313034,0.86837965,0.47314346,0.8521008
v2-dc4684ab1cb6e958a81a64f8978c6b49_720w.jpg,Triangle,0.84802777,0.5423802,0.86060756,0.5378174,0.8547561,0.5024866,0.84355277,0.55748206,0.8271427,0.48357847,0.7606452,0.5952575,0.7145319,0.5011303,0.7437384,0.7683238,0.65483177,0.6136967,0.70603395,0.9076577,0.7305198,0.9040015,0.46682644,0.58869416,0.47541052,0.5356713,0.29095486,0.7679567,0.6127743,0.7055912,0.09569425,0.89120895,0.65867573,0.9041705
f837e8b1-a1f0-11ed-b8fd-1ae98b92e559.jpg,Triangle,0.3344812,0.46021062,0.32513645,0.44019732,0.3190816,0.47924167,0.34011436,0.44297957,0.32382485,0.5414594,0.4112155,0.41672733,0.3875737,0.6027691,0.4012849,0.2514626,0.4030981,0.75049525,0.3872952,0.123971865,0.38834682,0.8798798,0.59348446,0.47952852,0.5463876,0.55798364,0.6672683,0.67115355,0.46489128,0.7194567,0.75828916,0.8688571,0.4302424,0.86141616
zoomcrop.jpg,Triangle,0.73011655,0.44169697,0.7414753,0.44886357,0.73326385,0.41765425,0.73119944,0.5000167,0.71125746,0.42468992,0.6715749,0.5906904,0.64602095,0.40086034,0.67798215,0.7751448,0.6570859,0.20706499,0.68100137,0.939123,0.6605488,0.08591493,0.4978282,0.5890355,0.446838,0.51186866,0.588795,0.76046926,0.3714667,0.753029,0.6421413,0.94533354,0.32419652,0.972088
20170626154825.jpg,Triangle,0.10708281,0.60195035,0.09741747,0.5893905,0.09379461,0.61221874,0.102721654,0.589164,0.09452336,0.64730793,0.15221106,0.5678342,0.15220204,0.6977389,0.1663507,0.46205625,0.1819494,0.81409454,0.17194867,0.36091334,0.12870097,0.9014922,0.3214256,0.6184287,0.29564986,0.6723461,0.4404833,0.761068,0.2701573,0.7668354,0.53729737,0.8841283,0.24909429,0.85342675
20170626154825.jpg,Triangle,0.92478997,0.3592465,0.9307781,0.36089665,0.9295879,0.3465313,0.9217412,0.37047935,0.92017484,0.33378953,0.86252594,0.39935246,0.8798465,0.28976828,0.82458794,0.4826679,0.87332344,0.15640368,0.83841443,0.5823781,0.8806524,0.08521804,0.7300004,0.32829925,0.72626585,0.28240624,0.7792674,0.43318373,0.7148249,0.38213375,0.82270074,0.50441635,0.6941345,0.4621931
20170626154825.jpg,Triangle,0.9248567,0.35389823,0.9344167,0.36248186,0.93140185,0.34479257,0.92798984,0.37959465,0.9241847,0.33347094,0.8732768,0.409289,0.8909164,0.29050264,0.8294132,0.47751147,0.86892104,0.18210785,0.8305277,0.55882543,0.86963123,0.09538693,0.77100664,0.36509478,0.7789296,0.31202087,0.8268797,0.38702086,0.8160138,0.3152734,0.8481363,0.35685673,0.81649697,0.3033872
300 (1).jpg,Triangle,0.42370802,0.55585164,0.42248994,0.5439903,0.42442238,0.5573584,0.4351472,0.53719187,0.43596372,0.57447463,0.49578887,0.48911372,0.47653073,0.6191572,0.50284904,0.32270637,0.48085624,0.7515004,0.5113677,0.19123441,0.44292438,0.8791786,0.65794,0.5832418,0.6126706,0.63272923,0.73476654,0.76201063,0.5112569,0.7604883,0.8182263,0.89985466,0.45310602,0.9120859
e6ee5d0e-fa6a-4d42-bde3-da1fdf2f70e6 (1).jpg,Triangle,0.3924702,0.4946553,0.3858588,0.4698423,0.38278013,0.5058376,0.39952636,0.457104,0.3895778,0.54691994,0.46854207,0.42523292,0.44702408,0.6059066,0.4702926,0.2639914,0.47893658,0.7682947,0.45058063,0.116026424,0.44004142,0.886715,0.63416475,0.50638413,0.58936775,0.58008605,0.71327794,0.7171516,0.5166277,0.75066555,0.7870733,0.85854363,0.48157755,0.8409686
33329981758_22a4c96e1e_z (1).jpg,Triangle,0.18801911,0.39637437,0.18338302,0.3805493,0.16496009,0.40798357,0.20805088,0.38813102,0.16571048,0.45892853,0.30652633,0.37102637,0.2451699,0.5361892,0.31402272,0.19717704,0.26082397,0.6815848,0.31106436,0.10259281,0.23127204,0.850707,0.56655896,0.542263,0.47383842,0.61017364,0.7222878,0.7418015,0.3652779,0.7667704,0.8387572,0.90952057,0.26874578,0.90639275
153-200H4144121944.jpg,Triangle,0.2975261,0.40033552,0.29164892,0.3798531,0.2836269,0.4104247,0.30491444,0.38244498,0.28283715,0.46226212,0.36944127,0.3681973,0.34041074,0.53099865,0.37636247,0.20840622,0.34084347,0.6925564,0.38387433,0.07491629,0.32074612,0.8445157,0.54149693,0.47288522,0.4889484,0.5388763,0.63518226,0.6971738,0.40501764,0.7205479,0.7236175,0.899531,0.33227715,0.8843784
images (3).jpg,Triangle,0.32419425,0.5725665,0.31224182,0.54540074,0.30763578,0.586659,0.31501293,0.5170765,0.2991516,0.6201891,0.3591479,0.46762514,0.34632814,0.6575563,0.3696749,0.3153543,0.35099983,0.78592837,0.37638995,0.17633039,0.32609853,0.88506943,0.5069758,0.505099,0.48383975,0.5904122,0.5886583,0.6705398,0.48958293,0.73720366,0.6635755,0.8414678,0.5076575,0.82226557
images (4).jpg,Triangle,0.8114434,0.43335524,0.8337368,0.44828507,0.82294637,0.41350004,0.81766576,0.5110246,0.8035262,0.42856827,0.71699345,0.6081662,0.7218893,0.41692126,0.68025905,0.76274866,0.691707,0.21463637,0.6624045,0.9241343,0.7134587,0.11068559,0.35231745,0.6477998,0.36113298,0.5468841,0.2204209,0.78111666,0.37365553,0.7036431,0.063071534,0.8116026,0.30344173,0.7798851
w700d1q75cms.jpg,Triangle,0.856236,0.63992107,0.87600994,0.66229254,0.8769239,0.6165285,0.84858173,0.6999581,0.8457989,0.590459,0.7719855,0.73396957,0.7217884,0.49322096,0.74702835,0.85787195,0.705471,0.24961169,0.7482381,0.9589676,0.68048507,0.15892263,0.44589612,0.7007534,0.37090892,0.58288604,0.5007099,0.88670594,0.21785034,0.79532677,0.4038635,0.8818485,0.049915873,0.8749278
istockphoto-1321170233-612x612.jpg,Triangle,0.31985575,0.5089368,0.31415308,0.49237272,0.30910987,0.5166327,0.32800066,0.49175945,0.31161633,0.5551968,0.39525095,0.4718595,0.3558155,0.60151327,0.4080574,0.33593193,0.37138057,0.7368916,0.4154216,0.22206876,0.3523835,0.864924,0.531182,0.53004503,0.47994158,0.58168495,0.58834916,0.7092058,0.397949,0.73306596,0.661162,0.90322715,0.38107324,0.9052143
original.jpg,Triangle,0.331888,0.5333385,0.32957852,0.5210012,0.3240588,0.5386251,0.3390173,0.52849907,0.32416064,0.57609195,0.38397932,0.52149594,0.35596043,0.6435481,0.3832428,0.41197532,0.337406,0.7605313,0.37354356,0.31571916,0.30630296,0.8478264,0.5056512,0.59610134,0.46717316,0.6448842,0.5559917,0.74298716,0.39913824,0.7554837,0.6092321,0.8773233,0.34600505,0.8806239
300 (2).jpg,Triangle,0.38509333,0.3292704,0.38619775,0.31452918,0.37169465,0.3339407,0.40116015,0.33274412,0.36454985,0.38358572,0.4590496,0.35075688,0.40782964,0.47571564,0.37148753,0.241601,0.46368513,0.6337085,0.26351553,0.2053965,0.51188135,0.71652794,0.64309376,0.50554883,0.56472456,0.55899215,0.69993645,0.71402663,0.46959183,0.7164928,0.7881455,0.917316,0.44796097,0.91161144
images (5).jpg,Triangle,0.6859698,0.40314746,0.6993932,0.40653035,0.6875493,0.37909245,0.6936914,0.4457168,0.6636654,0.3798514,0.62309146,0.5044849,0.5980524,0.3794895,0.6324372,0.6261703,0.5904807,0.24786875,0.6465865,0.8339309,0.6066015,0.11283956,0.46519235,0.5399095,0.41659647,0.49064448,0.5514076,0.7054446,0.33681595,0.71132475,0.6345194,0.8660961,0.2734695,0.90818363
300 (3).jpg,Triangle,0.29248905,0.4968679,0.26396295,0.47951484,0.26864403,0.51721007,0.27902967,0.46688366,0.28969172,0.5579274,0.4103273,0.42833564,0.36834893,0.58751225,0.4213589,0.29670632,0.37716952,0.729617,0.39678517,0.1774445,0.34834936,0.868962,0.64486295,0.5208885,0.57058394,0.5840328,0.7705217,0.6961084,0.4485984,0.72244155,0.91382504,0.88215935,0.39220074,0.8314567
images (6).jpg,Triangle,0.6478067,0.36082482,0.6471353,0.33998153,0.6378073,0.36067557,0.65618896,0.3403676,0.630302,0.39600012,0.69990766,0.3562028,0.6597767,0.4874741,0.7094168,0.25897035,0.64712757,0.6610482,0.7314495,0.12292129,0.6277099,0.80033004,0.8360424,0.50058705,0.7857416,0.56125057,0.9073492,0.6958498,0.7153262,0.7352291,0.9749641,0.9192573,0.6507485,0.938099
images (6).jpg,Triangle,0.1477842,0.45926052,0.14338648,0.44336006,0.14408131,0.4647874,0.15042372,0.44394735,0.14850521,0.50238067,0.20703253,0.41375595,0.18109229,0.56955826,0.21358354,0.25239998,0.19216588,0.7352696,0.21605891,0.11426986,0.15540822,0.8848502,0.3419762,0.49909687,0.3001159,0.56343126,0.40500656,0.71241605,0.22394006,0.7510231,0.4539283,0.8832042,0.17207715,0.91690624
istockphoto-1063498410-612x612.jpg,Triangle,0.3291768,0.45238778,0.32056934,0.4307339,0.310046,0.47156358,0.33975595,0.43584934,0.31731963,0.53686416,0.40684742,0.43934697,0.37419394,0.62806433,0.41872737,0.27429318,0.37650806,0.80051416,0.41657773,0.12666984,0.37765053,0.9216889,0.5771602,0.6351262,0.52994287,0.7164235,0.72189206,0.7934024,0.5514359,0.79101527,0.8396101,0.9263345,0.5822597,0.8381755
9A9AD00D-5EB3-4B6A-B41A-D85AE258D247.jpg,Triangle,0.34750506,0.37453088,0.34596685,0.36288294,0.33766064,0.37552494,0.34663036,0.37398535,0.32574654,0.4104158,0.37343377,0.38328356,0.33866212,0.49128014,0.36127508,0.2623287,0.34324002,0.6253948,0.3513804,0.15587187,0.33239222,0.7522146,0.45550534,0.5344748,0.41249567,0.57830805,0.50610936,0.68048096,0.34194452,0.7160778,0.54054815,0.8159581,0.30655816,0.862985
images (7).jpg,Triangle,0.2546305,0.36086237,0.24591175,0.34788516,0.23846373,0.3686039,0.25394905,0.3564315,0.23277205,0.41203627,0.3262396,0.35139254,0.29088187,0.48207837,0.34149018,0.2277282,0.29304045,0.60727763,0.3514645,0.12327428,0.26351723,0.7326658,0.5411889,0.4478259,0.48137093,0.5022634,0.6455459,0.6167244,0.3851391,0.6271186,0.74305004,0.76702327,0.2995236,0.7536088
images (7).jpg,Triangle,0.25489232,0.36019212,0.24691015,0.34557164,0.23941143,0.36662784,0.25470096,0.3545484,0.23300596,0.4112991,0.33096597,0.35064146,0.288247,0.47993237,0.33644164,0.22982031,0.29251185,0.6062152,0.35326853,0.18268786,0.26880142,0.7200966,0.54655576,0.44784406,0.48053533,0.5028174,0.6598149,0.61559737,0.38605255,0.6370953,0.7370408,0.7647695,0.30131894,0.76455855
istockphoto-1180509654-612x612.jpg,Triangle,0.57454973,0.5860002,0.5764146,0.5790909,0.57820344,0.5642724,0.5542092,0.56484145,0.56477326,0.52917826,0.502389,0.57599705,0.52139974,0.46048903,0.48417255,0.73054457,0.5185502,0.30959362,0.48248595,0.8429858,0.5024103,0.18974221,0.33166564,0.5132396,0.35715124,0.46382564,0.25003108,0.6966211,0.40088102,0.6860107,0.14977433,0.8277411,0.43704423,0.8502337
下載.jpg,Triangle,0.7208179,0.34209567,0.74401766,0.3488419,0.7266363,0.30900505,0.74428964,0.39073986,0.70328164,0.29703134,0.6878633,0.47630203,0.66219985,0.32326663,0.6724162,0.64827067,0.7394347,0.21063967,0.65229243,0.8249476,0.7624496,0.15932137,0.5189135,0.59751993,0.46061176,0.5240489,0.5529528,0.6828563,0.28181285,0.67002195,0.42843032,0.73727643,0.077557296,0.82199585
下載 (1).jpg,Triangle,0.26192513,0.40945533,0.25896236,0.39626032,0.24604806,0.4227462,0.2728923,0.4029002,0.24746335,0.472106,0.31739628,0.41256228,0.31006598,0.5651667,0.2694827,0.277379,0.33256114,0.7001511,0.18151806,0.19100426,0.31339398,0.8832471,0.54249233,0.56445235,0.5169626,0.6456031,0.6859371,0.742115,0.6199464,0.74880093,0.8307917,0.8742562,0.7257159,0.8476097
下載 (2).jpg,Triangle,0.31046838,0.3486623,0.29977408,0.3238339,0.2900426,0.37352115,0.31681487,0.3061824,0.29996923,0.42713055,0.38195482,0.29366326,0.3775171,0.4740651,0.3179376,0.20212711,0.37953585,0.60158527,0.21562387,0.18156147,0.36186707,0.7969622,0.6256497,0.4424116,0.59992677,0.54322135,0.7880964,0.70999676,0.74566174,0.7798073,0.9376796,0.824834,0.8529435,0.8104065
下載 (3).jpg,Triangle,0.6274597,0.32937038,0.63964945,0.3208152,0.62336856,0.30156627,0.6365113,0.38226396,0.6013916,0.32970068,0.58848107,0.49849147,0.55386275,0.36201462,0.56337386,0.6270118,0.62260437,0.23116784,0.57042843,0.55902284,0.71687865,0.12071907,0.45687643,0.58468485,0.38682407,0.53215533,0.57626086,0.64446,0.256309,0.67084,0.5662748,0.8648872,0.11949391,0.8810257
下載 (4).jpg,Triangle,0.36760464,0.32764408,0.36762765,0.3095804,0.35414526,0.32426155,0.37714505,0.32115433,0.34183985,0.36113167,0.41535595,0.3544215,0.36094296,0.47541782,0.36878186,0.232727,0.37778914,0.6282388,0.3037234,0.1335349,0.38743383,0.6927704,0.5416453,0.6004029,0.46652666,0.6492433,0.64414394,0.7141859,0.36595103,0.69070846,0.7309229,0.91189116,0.33632433,0.87969375
下載 (5).jpg,Triangle,0.7415116,0.3611742,0.7539841,0.36744943,0.7437915,0.33610022,0.73393023,0.3969461,0.7197547,0.3264611,0.6778467,0.44401333,0.6724988,0.3277523,0.7122551,0.5235345,0.7050965,0.2280091,0.7399676,0.5377498,0.7846986,0.15721591,0.5011645,0.49089023,0.5233755,0.43692428,0.40661374,0.5853491,0.6389002,0.5454733,0.2980001,0.72014385,0.66620976,0.77377784
images (8).jpg,Triangle,0.22928138,0.5033728,0.22944485,0.48454717,0.21135823,0.51233774,0.26172793,0.4705557,0.22518228,0.53901505,0.3287892,0.4818525,0.29113722,0.6073001,0.24938694,0.3711348,0.27315104,0.7330257,0.16879335,0.2916614,0.28233007,0.8822434,0.5363623,0.6528132,0.47825065,0.71157527,0.68777376,0.8051986,0.5187296,0.8178432,0.84169275,0.89972234,0.59434086,0.87517166
images (9).jpg,Triangle,0.27492836,0.5379778,0.27493617,0.52339065,0.27213994,0.54545546,0.29794732,0.51807624,0.29394162,0.57403934,0.3495841,0.4886661,0.33655062,0.65027994,0.37358668,0.31854734,0.35207948,0.79140747,0.36288878,0.15800866,0.34828126,0.9317445,0.53542167,0.6361003,0.5153761,0.7188502,0.68130136,0.78931165,0.64588046,0.7950875,0.8257981,0.80715674,0.7818882,0.8056648
images (10).jpg,Triangle,0.22356169,0.3095848,0.22980128,0.2880645,0.20988834,0.3080031,0.2641846,0.29086727,0.21918388,0.34045145,0.31672847,0.33350947,0.27792802,0.45181885,0.255936,0.20630841,0.26297387,0.63635635,0.18972674,0.090908796,0.24988472,0.7632402,0.47493243,0.5957532,0.39739892,0.63545096,0.61013556,0.71048695,0.27551466,0.66678,0.78244436,0.9039173,0.25357544,0.8506654
images (11).jpg,Triangle,0.40014848,0.37536198,0.40369844,0.3531824,0.39711794,0.3613049,0.4354554,0.33041906,0.41397023,0.3527999,0.4976323,0.3495576,0.43693638,0.43197185,0.47949782,0.22644173,0.42344227,0.55495316,0.42995256,0.12715124,0.41750336,0.57779944,0.59195155,0.56154484,0.51353794,0.58488613,0.6985681,0.65922,0.4003139,0.6095324,0.8086589,0.81975406,0.37927943,0.7823217
